ordenID,productoID,UnitPrice,Quantity,NombreProducto,categoriaID,clienteID,fecha,NombreCategoria,TotalVenta,Mes
10661,39,18.0,3,Chartreuse verte,1,HUNGO,1997-09-09,Beverages,54.0,1997-09
10661,58,13.25,49,Escargots de Bourgogne,8,HUNGO,1997-09-09,Seafood,649.25,1997-09
10662,68,12.5,10,Scottish Longbreads,3,LONEP,1997-09-09,Confections,125.0,1997-09
10663,40,18.4,30,Boston Crab Meat,8,BONAP,1997-09-10,Seafood,552.0,1997-09
10663,42,14.0,30,Singaporean Hokkien Fried Mee,5,BONAP,1997-09-10,Grains/Cereals,420.0,1997-09
10663,51,53.0,20,Manjimup Dried Apples,7,BONAP,1997-09-10,Produce,1060.0,1997-09
10664,10,31.0,24,Ikura,8,FURIB,1997-09-10,Seafood,744.0,1997-09
10664,56,38.0,12,Gnocchi di nonna Alice,5,FURIB,1997-09-10,Grains/Cereals,456.0,1997-09
10664,65,21.05,15,Louisiana Fiery Hot Pepper Sauce,2,FURIB,1997-09-10,Condiments,315.75,1997-09
10665,51,53.0,20,Manjimup Dried Apples,7,LONEP,1997-09-11,Produce,1060.0,1997-09
10665,59,55.0,1,Raclette Courdavault,4,LONEP,1997-09-11,Dairy Products,55.0,1997-09
10665,76,18.0,10,Lakkalikööri,1,LONEP,1997-09-11,Beverages,180.0,1997-09
10666,29,123.79,36,Thüringer Rostbratwurst,6,RICSU,1997-09-12,Meat/Poultry,4456.4400000000005,1997-09
10666,65,21.05,10,Louisiana Fiery Hot Pepper Sauce,2,RICSU,1997-09-12,Condiments,210.5,1997-09
10667,69,36.0,45,Gudbrandsdalsost,4,ERNSH,1997-09-12,Dairy Products,1620.0,1997-09
10667,71,21.5,14,Flotemysost,4,ERNSH,1997-09-12,Dairy Products,301.0,1997-09
10668,31,12.5,8,Gorgonzola Telino,4,WANDK,1997-09-15,Dairy Products,100.0,1997-09
10668,55,24.0,4,Pâté chinois,6,WANDK,1997-09-15,Meat/Poultry,96.0,1997-09
10668,64,33.25,15,Wimmers gute Semmelknödel,5,WANDK,1997-09-15,Grains/Cereals,498.75,1997-09
10669,36,19.0,30,Inlagd Sill,8,SIMOB,1997-09-15,Seafood,570.0,1997-09
10670,23,9.0,32,Tunnbröd,5,FRANK,1997-09-16,Grains/Cereals,288.0,1997-09
10670,46,12.0,60,Spegesild,8,FRANK,1997-09-16,Seafood,720.0,1997-09
10670,67,14.0,25,Laughing Lumberjack Lager,1,FRANK,1997-09-16,Beverages,350.0,1997-09
10670,73,15.0,50,Röd Kaviar,8,FRANK,1997-09-16,Seafood,750.0,1997-09
10670,75,7.75,25,Rhönbräu Klosterbier,1,FRANK,1997-09-16,Beverages,193.75,1997-09
10671,16,17.45,10,Pavlova,3,FRANR,1997-09-17,Confections,174.5,1997-09
10671,62,49.3,10,Tarte au sucre,3,FRANR,1997-09-17,Confections,493.0,1997-09
10671,65,21.05,12,Louisiana Fiery Hot Pepper Sauce,2,FRANR,1997-09-17,Condiments,252.60000000000002,1997-09
10672,38,263.5,15,Côte de Blaye,1,BERGS,1997-09-17,Beverages,3952.5,1997-09
10672,71,21.5,12,Flotemysost,4,BERGS,1997-09-17,Dairy Products,258.0,1997-09
10673,16,17.45,3,Pavlova,3,WILMK,1997-09-18,Confections,52.349999999999994,1997-09
10673,42,14.0,6,Singaporean Hokkien Fried Mee,5,WILMK,1997-09-18,Grains/Cereals,84.0,1997-09
10673,43,46.0,6,Ipoh Coffee,1,WILMK,1997-09-18,Beverages,276.0,1997-09
10674,23,9.0,5,Tunnbröd,5,ISLAT,1997-09-18,Grains/Cereals,45.0,1997-09
10675,14,23.25,30,Tofu,7,FRANK,1997-09-19,Produce,697.5,1997-09
10675,53,32.8,10,Perth Pasties,6,FRANK,1997-09-19,Meat/Poultry,328.0,1997-09
10675,58,13.25,30,Escargots de Bourgogne,8,FRANK,1997-09-19,Seafood,397.5,1997-09
10676,10,31.0,2,Ikura,8,TORTU,1997-09-22,Seafood,62.0,1997-09
10676,19,9.2,7,Teatime Chocolate Biscuits,3,TORTU,1997-09-22,Confections,64.39999999999999,1997-09
10676,44,19.45,21,Gula Malacca,2,TORTU,1997-09-22,Condiments,408.45,1997-09
10677,26,31.23,30,Gumbär Gummibärchen,3,ANTON,1997-09-22,Confections,936.9,1997-09
10677,33,2.5,8,Geitost,4,ANTON,1997-09-22,Dairy Products,20.0,1997-09
10678,12,38.0,100,Queso Manchego La Pastora,4,SAVEA,1997-09-23,Dairy Products,3800.0,1997-09
10678,33,2.5,30,Geitost,4,SAVEA,1997-09-23,Dairy Products,75.0,1997-09
10678,41,9.65,120,Jack's New England Clam Chowder,8,SAVEA,1997-09-23,Seafood,1158.0,1997-09
10678,54,7.45,30,Tourtière,6,SAVEA,1997-09-23,Meat/Poultry,223.5,1997-09
10679,59,55.0,12,Raclette Courdavault,4,BLONP,1997-09-23,Dairy Products,660.0,1997-09
10680,16,17.45,50,Pavlova,3,OLDWO,1997-09-24,Confections,872.5,1997-09
10680,31,12.5,20,Gorgonzola Telino,4,OLDWO,1997-09-24,Dairy Products,250.0,1997-09
10680,42,14.0,40,Singaporean Hokkien Fried Mee,5,OLDWO,1997-09-24,Grains/Cereals,560.0,1997-09
10681,19,9.2,30,Teatime Chocolate Biscuits,3,GREAL,1997-09-25,Confections,276.0,1997-09
10681,21,10.0,12,Sir Rodney's Scones,3,GREAL,1997-09-25,Confections,120.0,1997-09
10681,64,33.25,28,Wimmers gute Semmelknödel,5,GREAL,1997-09-25,Grains/Cereals,931.0,1997-09
10682,33,2.5,30,Geitost,4,ANTON,1997-09-25,Dairy Products,75.0,1997-09
10682,66,17.0,4,Louisiana Hot Spiced Okra,2,ANTON,1997-09-25,Condiments,68.0,1997-09
10682,75,7.75,30,Rhönbräu Klosterbier,1,ANTON,1997-09-25,Beverages,232.5,1997-09
10683,52,7.0,9,Filo Mix,5,DUMON,1997-09-26,Grains/Cereals,63.0,1997-09
10684,40,18.4,20,Boston Crab Meat,8,OTTIK,1997-09-26,Seafood,368.0,1997-09
10684,47,9.5,40,Zaanse koeken,3,OTTIK,1997-09-26,Confections,380.0,1997-09
10684,60,34.0,30,Camembert Pierrot,4,OTTIK,1997-09-26,Dairy Products,1020.0,1997-09
10685,10,31.0,20,Ikura,8,GOURL,1997-09-29,Seafood,620.0,1997-09
10685,41,9.65,4,Jack's New England Clam Chowder,8,GOURL,1997-09-29,Seafood,38.6,1997-09
10685,47,9.5,15,Zaanse koeken,3,GOURL,1997-09-29,Confections,142.5,1997-09
10686,17,39.0,30,Alice Mutton,6,PICCO,1997-09-30,Meat/Poultry,1170.0,1997-09
10686,26,31.23,15,Gumbär Gummibärchen,3,PICCO,1997-09-30,Confections,468.45,1997-09
10687,9,97.0,50,Mishi Kobe Niku,6,HUNGO,1997-09-30,Meat/Poultry,4850.0,1997-09
10687,29,123.79,10,Thüringer Rostbratwurst,6,HUNGO,1997-09-30,Meat/Poultry,1237.9,1997-09
10687,36,19.0,6,Inlagd Sill,8,HUNGO,1997-09-30,Seafood,114.0,1997-09
10688,10,31.0,18,Ikura,8,VAFFE,1997-10-01,Seafood,558.0,1997-10
10688,28,45.6,60,Rössle Sauerkraut,7,VAFFE,1997-10-01,Produce,2736.0,1997-10
10688,34,14.0,14,Sasquatch Ale,1,VAFFE,1997-10-01,Beverages,196.0,1997-10
10689,1,18.0,35,Chai,1,BERGS,1997-10-01,Beverages,630.0,1997-10
10690,56,38.0,20,Gnocchi di nonna Alice,5,HANAR,1997-10-02,Grains/Cereals,760.0,1997-10
10690,77,13.0,30,Original Frankfurter grüne Soße,2,HANAR,1997-10-02,Condiments,390.0,1997-10
10691,1,18.0,30,Chai,1,QUICK,1997-10-03,Beverages,540.0,1997-10
10691,29,123.79,40,Thüringer Rostbratwurst,6,QUICK,1997-10-03,Meat/Poultry,4951.6,1997-10
10691,43,46.0,40,Ipoh Coffee,1,QUICK,1997-10-03,Beverages,1840.0,1997-10
10691,44,19.45,24,Gula Malacca,2,QUICK,1997-10-03,Condiments,466.79999999999995,1997-10
10691,62,49.3,48,Tarte au sucre,3,QUICK,1997-10-03,Confections,2366.3999999999996,1997-10
10692,63,43.9,20,Vegie-spread,2,ALFKI,1997-10-03,Condiments,878.0,1997-10
10693,9,97.0,6,Mishi Kobe Niku,6,WHITC,1997-10-06,Meat/Poultry,582.0,1997-10
10693,54,7.45,60,Tourtière,6,WHITC,1997-10-06,Meat/Poultry,447.0,1997-10
10693,69,36.0,30,Gudbrandsdalsost,4,WHITC,1997-10-06,Dairy Products,1080.0,1997-10
10693,73,15.0,15,Röd Kaviar,8,WHITC,1997-10-06,Seafood,225.0,1997-10
10694,7,30.0,90,Uncle Bob's Organic Dried Pears,7,QUICK,1997-10-06,Produce,2700.0,1997-10
10694,59,55.0,25,Raclette Courdavault,4,QUICK,1997-10-06,Dairy Products,1375.0,1997-10
10694,70,15.0,50,Outback Lager,1,QUICK,1997-10-06,Beverages,750.0,1997-10
10695,8,40.0,10,Northwoods Cranberry Sauce,2,WILMK,1997-10-07,Condiments,400.0,1997-10
10695,12,38.0,4,Queso Manchego La Pastora,4,WILMK,1997-10-07,Dairy Products,152.0,1997-10
10695,24,4.5,20,Guaraná Fantástica,1,WILMK,1997-10-07,Beverages,90.0,1997-10
10696,17,39.0,20,Alice Mutton,6,WHITC,1997-10-08,Meat/Poultry,780.0,1997-10
10696,46,12.0,18,Spegesild,8,WHITC,1997-10-08,Seafood,216.0,1997-10
10697,19,9.2,7,Teatime Chocolate Biscuits,3,LINOD,1997-10-08,Confections,64.39999999999999,1997-10
10697,35,18.0,9,Steeleye Stout,1,LINOD,1997-10-08,Beverages,162.0,1997-10
10697,58,13.25,30,Escargots de Bourgogne,8,LINOD,1997-10-08,Seafood,397.5,1997-10
10697,70,15.0,30,Outback Lager,1,LINOD,1997-10-08,Beverages,450.0,1997-10
10698,11,21.0,15,Queso Cabrales,4,ERNSH,1997-10-09,Dairy Products,315.0,1997-10
10698,17,39.0,8,Alice Mutton,6,ERNSH,1997-10-09,Meat/Poultry,312.0,1997-10
10698,29,123.79,12,Thüringer Rostbratwurst,6,ERNSH,1997-10-09,Meat/Poultry,1485.48,1997-10
10698,65,21.05,65,Louisiana Fiery Hot Pepper Sauce,2,ERNSH,1997-10-09,Condiments,1368.25,1997-10
10698,70,15.0,8,Outback Lager,1,ERNSH,1997-10-09,Beverages,120.0,1997-10
10699,47,9.5,12,Zaanse koeken,3,MORGK,1997-10-09,Confections,114.0,1997-10
10700,1,18.0,5,Chai,1,SAVEA,1997-10-10,Beverages,90.0,1997-10
10700,34,14.0,12,Sasquatch Ale,1,SAVEA,1997-10-10,Beverages,168.0,1997-10
10700,68,12.5,40,Scottish Longbreads,3,SAVEA,1997-10-10,Confections,500.0,1997-10
10700,71,21.5,60,Flotemysost,4,SAVEA,1997-10-10,Dairy Products,1290.0,1997-10
10701,59,55.0,42,Raclette Courdavault,4,HUNGO,1997-10-13,Dairy Products,2310.0,1997-10
10701,71,21.5,20,Flotemysost,4,HUNGO,1997-10-13,Dairy Products,430.0,1997-10
10701,76,18.0,35,Lakkalikööri,1,HUNGO,1997-10-13,Beverages,630.0,1997-10
10702,3,10.0,6,Aniseed Syrup,2,ALFKI,1997-10-13,Condiments,60.0,1997-10
10702,76,18.0,15,Lakkalikööri,1,ALFKI,1997-10-13,Beverages,270.0,1997-10
10703,2,19.0,5,Chang,1,FOLKO,1997-10-14,Beverages,95.0,1997-10
10703,59,55.0,35,Raclette Courdavault,4,FOLKO,1997-10-14,Dairy Products,1925.0,1997-10
10703,73,15.0,35,Röd Kaviar,8,FOLKO,1997-10-14,Seafood,525.0,1997-10
10704,4,22.0,6,Chef Anton's Cajun Seasoning,2,QUEEN,1997-10-14,Condiments,132.0,1997-10
10704,24,4.5,35,Guaraná Fantástica,1,QUEEN,1997-10-14,Beverages,157.5,1997-10
10704,48,12.75,24,Chocolade,3,QUEEN,1997-10-14,Confections,306.0,1997-10
10705,31,12.5,20,Gorgonzola Telino,4,HILAA,1997-10-15,Dairy Products,250.0,1997-10
10705,32,32.0,4,Mascarpone Fabioli,4,HILAA,1997-10-15,Dairy Products,128.0,1997-10
10706,16,17.45,20,Pavlova,3,OLDWO,1997-10-16,Confections,349.0,1997-10
10706,43,46.0,24,Ipoh Coffee,1,OLDWO,1997-10-16,Beverages,1104.0,1997-10
10706,59,55.0,8,Raclette Courdavault,4,OLDWO,1997-10-16,Dairy Products,440.0,1997-10
10707,55,24.0,21,Pâté chinois,6,AROUT,1997-10-16,Meat/Poultry,504.0,1997-10
10707,57,19.5,40,Ravioli Angelo,5,AROUT,1997-10-16,Grains/Cereals,780.0,1997-10
10707,70,15.0,28,Outback Lager,1,AROUT,1997-10-16,Beverages,420.0,1997-10
10708,5,21.35,4,Chef Anton's Gumbo Mix,2,THEBI,1997-10-17,Condiments,85.4,1997-10
10708,36,19.0,5,Inlagd Sill,8,THEBI,1997-10-17,Seafood,95.0,1997-10
10709,8,40.0,40,Northwoods Cranberry Sauce,2,GOURL,1997-10-17,Condiments,1600.0,1997-10
10709,51,53.0,28,Manjimup Dried Apples,7,GOURL,1997-10-17,Produce,1484.0,1997-10
10709,60,34.0,10,Camembert Pierrot,4,GOURL,1997-10-17,Dairy Products,340.0,1997-10
10710,19,9.2,5,Teatime Chocolate Biscuits,3,FRANS,1997-10-20,Confections,46.0,1997-10
10710,47,9.5,5,Zaanse koeken,3,FRANS,1997-10-20,Confections,47.5,1997-10
10711,19,9.2,12,Teatime Chocolate Biscuits,3,SAVEA,1997-10-21,Confections,110.39999999999999,1997-10
10711,41,9.65,42,Jack's New England Clam Chowder,8,SAVEA,1997-10-21,Seafood,405.3,1997-10
10711,53,32.8,120,Perth Pasties,6,SAVEA,1997-10-21,Meat/Poultry,3935.9999999999995,1997-10
10712,53,32.8,3,Perth Pasties,6,HUNGO,1997-10-21,Meat/Poultry,98.39999999999999,1997-10
10712,56,38.0,30,Gnocchi di nonna Alice,5,HUNGO,1997-10-21,Grains/Cereals,1140.0,1997-10
10713,10,31.0,18,Ikura,8,SAVEA,1997-10-22,Seafood,558.0,1997-10
10713,26,31.23,30,Gumbär Gummibärchen,3,SAVEA,1997-10-22,Confections,936.9,1997-10
10713,45,9.5,110,Rogede sild,8,SAVEA,1997-10-22,Seafood,1045.0,1997-10
10713,46,12.0,24,Spegesild,8,SAVEA,1997-10-22,Seafood,288.0,1997-10
10714,2,19.0,30,Chang,1,SAVEA,1997-10-22,Beverages,570.0,1997-10
10714,17,39.0,27,Alice Mutton,6,SAVEA,1997-10-22,Meat/Poultry,1053.0,1997-10
10714,47,9.5,50,Zaanse koeken,3,SAVEA,1997-10-22,Confections,475.0,1997-10
10714,56,38.0,18,Gnocchi di nonna Alice,5,SAVEA,1997-10-22,Grains/Cereals,684.0,1997-10
10714,58,13.25,12,Escargots de Bourgogne,8,SAVEA,1997-10-22,Seafood,159.0,1997-10
10715,10,31.0,21,Ikura,8,BONAP,1997-10-23,Seafood,651.0,1997-10
10715,71,21.5,30,Flotemysost,4,BONAP,1997-10-23,Dairy Products,645.0,1997-10
10716,21,10.0,5,Sir Rodney's Scones,3,RANCH,1997-10-24,Confections,50.0,1997-10
10716,51,53.0,7,Manjimup Dried Apples,7,RANCH,1997-10-24,Produce,371.0,1997-10
10716,61,28.5,10,Sirop d'érable,2,RANCH,1997-10-24,Condiments,285.0,1997-10
10717,21,10.0,32,Sir Rodney's Scones,3,FRANK,1997-10-24,Confections,320.0,1997-10
10717,54,7.45,15,Tourtière,6,FRANK,1997-10-24,Meat/Poultry,111.75,1997-10
10717,69,36.0,25,Gudbrandsdalsost,4,FRANK,1997-10-24,Dairy Products,900.0,1997-10
10718,12,38.0,36,Queso Manchego La Pastora,4,KOENE,1997-10-27,Dairy Products,1368.0,1997-10
10718,16,17.45,20,Pavlova,3,KOENE,1997-10-27,Confections,349.0,1997-10
10718,36,19.0,40,Inlagd Sill,8,KOENE,1997-10-27,Seafood,760.0,1997-10
10718,62,49.3,20,Tarte au sucre,3,KOENE,1997-10-27,Confections,986.0,1997-10
10719,18,62.5,12,Carnarvon Tigers,8,LETSS,1997-10-27,Seafood,750.0,1997-10
10719,30,25.89,3,Nord-Ost Matjeshering,8,LETSS,1997-10-27,Seafood,77.67,1997-10
10719,54,7.45,40,Tourtière,6,LETSS,1997-10-27,Meat/Poultry,298.0,1997-10
10720,35,18.0,21,Steeleye Stout,1,QUEDE,1997-10-28,Beverages,378.0,1997-10
10720,71,21.5,8,Flotemysost,4,QUEDE,1997-10-28,Dairy Products,172.0,1997-10
10721,44,19.45,50,Gula Malacca,2,QUICK,1997-10-29,Condiments,972.5,1997-10
10722,2,19.0,3,Chang,1,SAVEA,1997-10-29,Beverages,57.0,1997-10
10722,31,12.5,50,Gorgonzola Telino,4,SAVEA,1997-10-29,Dairy Products,625.0,1997-10
10722,68,12.5,45,Scottish Longbreads,3,SAVEA,1997-10-29,Confections,562.5,1997-10
10722,75,7.75,42,Rhönbräu Klosterbier,1,SAVEA,1997-10-29,Beverages,325.5,1997-10
10723,26,31.23,15,Gumbär Gummibärchen,3,WHITC,1997-10-30,Confections,468.45,1997-10
10724,10,31.0,16,Ikura,8,MEREP,1997-10-30,Seafood,496.0,1997-10
10724,61,28.5,5,Sirop d'érable,2,MEREP,1997-10-30,Condiments,142.5,1997-10
10725,41,9.65,12,Jack's New England Clam Chowder,8,FAMIA,1997-10-31,Seafood,115.80000000000001,1997-10
10725,52,7.0,4,Filo Mix,5,FAMIA,1997-10-31,Grains/Cereals,28.0,1997-10
10725,55,24.0,6,Pâté chinois,6,FAMIA,1997-10-31,Meat/Poultry,144.0,1997-10
10726,4,22.0,25,Chef Anton's Cajun Seasoning,2,EASTC,1997-11-03,Condiments,550.0,1997-11
10726,11,21.0,5,Queso Cabrales,4,EASTC,1997-11-03,Dairy Products,105.0,1997-11
10727,17,39.0,20,Alice Mutton,6,REGGC,1997-11-03,Meat/Poultry,780.0,1997-11
10727,56,38.0,10,Gnocchi di nonna Alice,5,REGGC,1997-11-03,Grains/Cereals,380.0,1997-11
10727,59,55.0,10,Raclette Courdavault,4,REGGC,1997-11-03,Dairy Products,550.0,1997-11
10728,30,25.89,15,Nord-Ost Matjeshering,8,QUEEN,1997-11-04,Seafood,388.35,1997-11
10728,40,18.4,6,Boston Crab Meat,8,QUEEN,1997-11-04,Seafood,110.39999999999999,1997-11
10728,55,24.0,12,Pâté chinois,6,QUEEN,1997-11-04,Meat/Poultry,288.0,1997-11
10728,60,34.0,15,Camembert Pierrot,4,QUEEN,1997-11-04,Dairy Products,510.0,1997-11
10729,1,18.0,50,Chai,1,LINOD,1997-11-04,Beverages,900.0,1997-11
10729,21,10.0,30,Sir Rodney's Scones,3,LINOD,1997-11-04,Confections,300.0,1997-11
10729,50,16.25,40,Valkoinen suklaa,3,LINOD,1997-11-04,Confections,650.0,1997-11
10730,16,17.45,15,Pavlova,3,BONAP,1997-11-05,Confections,261.75,1997-11
10730,31,12.5,3,Gorgonzola Telino,4,BONAP,1997-11-05,Dairy Products,37.5,1997-11
10730,65,21.05,10,Louisiana Fiery Hot Pepper Sauce,2,BONAP,1997-11-05,Condiments,210.5,1997-11
10731,21,10.0,40,Sir Rodney's Scones,3,CHOPS,1997-11-06,Confections,400.0,1997-11
10731,51,53.0,30,Manjimup Dried Apples,7,CHOPS,1997-11-06,Produce,1590.0,1997-11
10732,76,18.0,20,Lakkalikööri,1,BONAP,1997-11-06,Beverages,360.0,1997-11
10733,14,23.25,16,Tofu,7,BERGS,1997-11-07,Produce,372.0,1997-11
10733,28,45.6,20,Rössle Sauerkraut,7,BERGS,1997-11-07,Produce,912.0,1997-11
10733,52,7.0,25,Filo Mix,5,BERGS,1997-11-07,Grains/Cereals,175.0,1997-11
10734,6,25.0,30,Grandma's Boysenberry Spread,2,GOURL,1997-11-07,Condiments,750.0,1997-11
10734,30,25.89,15,Nord-Ost Matjeshering,8,GOURL,1997-11-07,Seafood,388.35,1997-11
10734,76,18.0,20,Lakkalikööri,1,GOURL,1997-11-07,Beverages,360.0,1997-11
10735,61,28.5,20,Sirop d'érable,2,LETSS,1997-11-10,Condiments,570.0,1997-11
10735,77,13.0,2,Original Frankfurter grüne Soße,2,LETSS,1997-11-10,Condiments,26.0,1997-11
10736,65,21.05,40,Louisiana Fiery Hot Pepper Sauce,2,HUNGO,1997-11-11,Condiments,842.0,1997-11
10736,75,7.75,20,Rhönbräu Klosterbier,1,HUNGO,1997-11-11,Beverages,155.0,1997-11
10737,13,6.0,4,Konbu,8,VINET,1997-11-11,Seafood,24.0,1997-11
10737,41,9.65,12,Jack's New England Clam Chowder,8,VINET,1997-11-11,Seafood,115.80000000000001,1997-11
10738,16,17.45,3,Pavlova,3,SPECD,1997-11-12,Confections,52.349999999999994,1997-11
10739,36,19.0,6,Inlagd Sill,8,VINET,1997-11-12,Seafood,114.0,1997-11
10739,52,7.0,18,Filo Mix,5,VINET,1997-11-12,Grains/Cereals,126.0,1997-11
10740,28,45.6,5,Rössle Sauerkraut,7,WHITC,1997-11-13,Produce,228.0,1997-11
10740,35,18.0,35,Steeleye Stout,1,WHITC,1997-11-13,Beverages,630.0,1997-11
10740,45,9.5,40,Rogede sild,8,WHITC,1997-11-13,Seafood,380.0,1997-11
10740,56,38.0,14,Gnocchi di nonna Alice,5,WHITC,1997-11-13,Grains/Cereals,532.0,1997-11
10741,2,19.0,15,Chang,1,AROUT,1997-11-14,Beverages,285.0,1997-11
10742,3,10.0,20,Aniseed Syrup,2,BOTTM,1997-11-14,Condiments,200.0,1997-11
10742,60,34.0,50,Camembert Pierrot,4,BOTTM,1997-11-14,Dairy Products,1700.0,1997-11
10742,72,34.8,35,Mozzarella di Giovanni,4,BOTTM,1997-11-14,Dairy Products,1218.0,1997-11
10743,46,12.0,28,Spegesild,8,AROUT,1997-11-17,Seafood,336.0,1997-11
10744,40,18.4,50,Boston Crab Meat,8,VAFFE,1997-11-17,Seafood,919.9999999999999,1997-11
10745,18,62.5,24,Carnarvon Tigers,8,QUICK,1997-11-18,Seafood,1500.0,1997-11
10745,44,19.45,16,Gula Malacca,2,QUICK,1997-11-18,Condiments,311.2,1997-11
10745,59,55.0,45,Raclette Courdavault,4,QUICK,1997-11-18,Dairy Products,2475.0,1997-11
10745,72,34.8,7,Mozzarella di Giovanni,4,QUICK,1997-11-18,Dairy Products,243.59999999999997,1997-11
10746,13,6.0,6,Konbu,8,CHOPS,1997-11-19,Seafood,36.0,1997-11
10746,42,14.0,28,Singaporean Hokkien Fried Mee,5,CHOPS,1997-11-19,Grains/Cereals,392.0,1997-11
10746,62,49.3,9,Tarte au sucre,3,CHOPS,1997-11-19,Confections,443.7,1997-11
10746,69,36.0,40,Gudbrandsdalsost,4,CHOPS,1997-11-19,Dairy Products,1440.0,1997-11
10747,31,12.5,8,Gorgonzola Telino,4,PICCO,1997-11-19,Dairy Products,100.0,1997-11
10747,41,9.65,35,Jack's New England Clam Chowder,8,PICCO,1997-11-19,Seafood,337.75,1997-11
10747,63,43.9,9,Vegie-spread,2,PICCO,1997-11-19,Condiments,395.09999999999997,1997-11
10747,69,36.0,30,Gudbrandsdalsost,4,PICCO,1997-11-19,Dairy Products,1080.0,1997-11
10748,23,9.0,44,Tunnbröd,5,SAVEA,1997-11-20,Grains/Cereals,396.0,1997-11
10748,40,18.4,40,Boston Crab Meat,8,SAVEA,1997-11-20,Seafood,736.0,1997-11
10748,56,38.0,28,Gnocchi di nonna Alice,5,SAVEA,1997-11-20,Grains/Cereals,1064.0,1997-11
10749,56,38.0,15,Gnocchi di nonna Alice,5,ISLAT,1997-11-20,Grains/Cereals,570.0,1997-11
10749,59,55.0,6,Raclette Courdavault,4,ISLAT,1997-11-20,Dairy Products,330.0,1997-11
10749,76,18.0,10,Lakkalikööri,1,ISLAT,1997-11-20,Beverages,180.0,1997-11
10750,14,23.25,5,Tofu,7,WARTH,1997-11-21,Produce,116.25,1997-11
10750,45,9.5,40,Rogede sild,8,WARTH,1997-11-21,Seafood,380.0,1997-11
10750,59,55.0,25,Raclette Courdavault,4,WARTH,1997-11-21,Dairy Products,1375.0,1997-11
10751,26,31.23,12,Gumbär Gummibärchen,3,RICSU,1997-11-24,Confections,374.76,1997-11
10751,30,25.89,30,Nord-Ost Matjeshering,8,RICSU,1997-11-24,Seafood,776.7,1997-11
10751,50,16.25,20,Valkoinen suklaa,3,RICSU,1997-11-24,Confections,325.0,1997-11
10751,73,15.0,15,Röd Kaviar,8,RICSU,1997-11-24,Seafood,225.0,1997-11
10752,1,18.0,8,Chai,1,NORTS,1997-11-24,Beverages,144.0,1997-11
10752,69,36.0,3,Gudbrandsdalsost,4,NORTS,1997-11-24,Dairy Products,108.0,1997-11
10753,45,9.5,4,Rogede sild,8,FRANS,1997-11-25,Seafood,38.0,1997-11
10753,74,10.0,5,Longlife Tofu,7,FRANS,1997-11-25,Produce,50.0,1997-11
10754,40,18.4,3,Boston Crab Meat,8,MAGAA,1997-11-25,Seafood,55.199999999999996,1997-11
10755,47,9.5,30,Zaanse koeken,3,BONAP,1997-11-26,Confections,285.0,1997-11
10755,56,38.0,30,Gnocchi di nonna Alice,5,BONAP,1997-11-26,Grains/Cereals,1140.0,1997-11
10755,57,19.5,14,Ravioli Angelo,5,BONAP,1997-11-26,Grains/Cereals,273.0,1997-11
10755,69,36.0,25,Gudbrandsdalsost,4,BONAP,1997-11-26,Dairy Products,900.0,1997-11
10756,18,62.5,21,Carnarvon Tigers,8,SPLIR,1997-11-27,Seafood,1312.5,1997-11
10756,36,19.0,20,Inlagd Sill,8,SPLIR,1997-11-27,Seafood,380.0,1997-11
10756,68,12.5,6,Scottish Longbreads,3,SPLIR,1997-11-27,Confections,75.0,1997-11
10756,69,36.0,20,Gudbrandsdalsost,4,SPLIR,1997-11-27,Dairy Products,720.0,1997-11
10757,34,14.0,30,Sasquatch Ale,1,SAVEA,1997-11-27,Beverages,420.0,1997-11
10757,59,55.0,7,Raclette Courdavault,4,SAVEA,1997-11-27,Dairy Products,385.0,1997-11
10757,62,49.3,30,Tarte au sucre,3,SAVEA,1997-11-27,Confections,1479.0,1997-11
10757,64,33.25,24,Wimmers gute Semmelknödel,5,SAVEA,1997-11-27,Grains/Cereals,798.0,1997-11
10758,26,31.23,20,Gumbär Gummibärchen,3,RICSU,1997-11-28,Confections,624.6,1997-11
10758,52,7.0,60,Filo Mix,5,RICSU,1997-11-28,Grains/Cereals,420.0,1997-11
10758,70,15.0,40,Outback Lager,1,RICSU,1997-11-28,Beverages,600.0,1997-11
10759,32,32.0,10,Mascarpone Fabioli,4,ANATR,1997-11-28,Dairy Products,320.0,1997-11
10760,25,14.0,12,NuNuCa Nuß-Nougat-Creme,3,MAISD,1997-12-01,Confections,168.0,1997-12
10760,27,43.9,40,Schoggi Schokolade,3,MAISD,1997-12-01,Confections,1756.0,1997-12
10760,43,46.0,30,Ipoh Coffee,1,MAISD,1997-12-01,Beverages,1380.0,1997-12
10761,25,14.0,35,NuNuCa Nuß-Nougat-Creme,3,RATTC,1997-12-02,Confections,490.0,1997-12
10761,75,7.75,18,Rhönbräu Klosterbier,1,RATTC,1997-12-02,Beverages,139.5,1997-12
10762,39,18.0,16,Chartreuse verte,1,FOLKO,1997-12-02,Beverages,288.0,1997-12
10762,47,9.5,30,Zaanse koeken,3,FOLKO,1997-12-02,Confections,285.0,1997-12
10762,51,53.0,28,Manjimup Dried Apples,7,FOLKO,1997-12-02,Produce,1484.0,1997-12
10762,56,38.0,60,Gnocchi di nonna Alice,5,FOLKO,1997-12-02,Grains/Cereals,2280.0,1997-12
10763,21,10.0,40,Sir Rodney's Scones,3,FOLIG,1997-12-03,Confections,400.0,1997-12
